path,spoken_language,signed_language,start,end,words,glosses,priority
vsl/d9o_d9ie65n_ta6m_d9o62.pose,vi,vsl,0,0,đo điện tâm đồ,đo điện tâm đồ,0
vsl/d9o_nhi5p_tim_(2).pose,vi,vsl,0,0,đo nhịp tim (),đo nhịp tim (),0
vsl/d9o_vo2ng_bu5ng.pose,vi,vsl,0,0,đo vòng bụng,đo vòng bụng,0
vsl/d9u1ng_kho6ng#.pose,vi,vsl,0,0,đúng không#,đúng không#,0
vsl/d9u2a.pose,vi,vsl,0,0,đùa,đùa,0
vsl/d9u3_lie62u.pose,vi,vsl,0,0,đủ liều,đủ liều,0
vsl/d9u71ng_d9a62u.pose,vi,vsl,0,0,đứng đầu,đứng đầu,0
vsl/d9u71ng_le6n.pose,vi,vsl,0,0,đứng lên,đứng lên,0
vsl/d9u71t_tay.pose,vi,vsl,0,0,đứt tay,đứt tay,0
vsl/d9u7a_d9a1m.pose,vi,vsl,0,0,đưa đám,đưa đám,0
vsl/d9ua_xe_ma1y.pose,vi,vsl,0,0,đua xe máy,đua xe máy,0
vsl/d9uo6i.pose,vi,vsl,0,0,đuôi,đuôi,0
vsl/d9uo6i_chuo65t.pose,vi,vsl,0,0,đuôi chuột,đuôi chuột,0
vsl/d9u_d9u3.pose,vi,vsl,0,0,đu đủ,đu đủ,0
vsl/da.pose,vi,vsl,0,0,da,da,0
vsl/da5_da2y.pose,vi,vsl,0,0,dạ dày,dạ dày,0
vsl/da61u_ho3i.pose,vi,vsl,0,0,dấu hỏi,dấu hỏi,0
vsl/da61u_huye62n.pose,vi,vsl,0,0,dấu huyền,dấu huyền,0
vsl/da61u_nga4.pose,vi,vsl,0,0,dấu ngã,dấu ngã,0
vsl/da61u_sa81c.pose,vi,vsl,0,0,dấu sắc,dấu sắc,0
vsl/da62u_a8n.pose,vi,vsl,0,0,dầu ăn,dầu ăn,0
vsl/da6n_cha2i.pose,vi,vsl,0,0,dân chài,dân chài,0
vsl/da6n_chu3.pose,vi,vsl,0,0,dân chủ,dân chủ,0
vsl/da6n_so61.pose,vi,vsl,0,0,dân số,dân số,0
vsl/da6n_to65c_cha8m.pose,vi,vsl,0,0,dân tộc chăm,dân tộc chăm,0
vsl/da6n_to65c_mu7o72ng.pose,vi,vsl,0,0,dân tộc mường,dân tộc mường,0
vsl/da6n_to65c_tha1i.pose,vi,vsl,0,0,dân tộc thái,dân tộc thái,0
vsl/da6n_to65c_thie63u_so61.pose,vi,vsl,0,0,dân tộc thiểu số,dân tộc thiểu số,0
vsl/da6u_ta6y.pose,vi,vsl,0,0,dâu tây,dâu tây,0
vsl/da6y.pose,vi,vsl,0,0,dây,dây,0
vsl/da6y_buo65c_to1c.pose,vi,vsl,0,0,dây buộc tóc,dây buộc tóc,0
vsl/da6y_cha82ng.pose,vi,vsl,0,0,dây chằng,dây chằng,0
vsl/da6y_chun.pose,vi,vsl,0,0,dây chun,dây chun,0
vsl/da6y_chuye62n.pose,vi,vsl,0,0,dây chuyền,dây chuyền,0
vsl/da6y_d9ie65n.pose,vi,vsl,0,0,dây điện,dây điện,0
vsl/da6y_tha62n_kinh.pose,vi,vsl,0,0,dây thần kinh,dây thần kinh,0
vsl/danh_tu72.pose,vi,vsl,0,0,danh từ,danh từ,0
vsl/da_d9o62i_mo62i.pose,vi,vsl,0,0,da đồi mồi,da đồi mồi,0
vsl/de65t.pose,vi,vsl,0,0,dệt,dệt,0
vsl/di5ch_nha62y_(2).pose,vi,vsl,0,0,dịch nhầy (),dịch nhầy (),0
vsl/di5ch_vu5.pose,vi,vsl,0,0,dịch vụ,dịch vụ,0
vsl/di5_ta65t.pose,vi,vsl,0,0,dị tật,dị tật,0
vsl/di_ca8n.pose,vi,vsl,0,0,di căn,di căn,0
vsl/di_chuye63n.pose,vi,vsl,0,0,di chuyển,di chuyển,0
vsl/do2ng_so6ng.pose,vi,vsl,0,0,dòng sông,dòng sông,0
vsl/do2ng_so6ng_cha3y.pose,vi,vsl,0,0,dòng sông chảy,dòng sông chảy,0
vsl/do2ng_su74a.pose,vi,vsl,0,0,dòng sữa,dòng sữa,0
vsl/do_tha1i.pose,vi,vsl,0,0,do thái,do thái,0
vsl/du2.pose,vi,vsl,0,0,dù,dù,0
vsl/du72a.pose,vi,vsl,0,0,dừa,dừa,0
vsl/du75_a1n.pose,vi,vsl,0,0,dự án,dự án,0
vsl/du7a_ha61u.pose,vi,vsl,0,0,dưa hấu,dưa hấu,0
vsl/du7a_leo.pose,vi,vsl,0,0,dưa leo,dưa leo,0
vsl/du7o7ng_va65t.pose,vi,vsl,0,0,dương vật,dương vật,0
vsl/du7o7ng_va65t_cu7o7ng_cu71ng_1.pose,vi,vsl,0,0,dương vật cương cứng 1,dương vật cương cứng 1,0
vsl/du7o7ng_va65t_cu7o7ng_cu71ng_2.pose,vi,vsl,0,0,dương vật cương cứng 2,dương vật cương cứng 2,0
vsl/dubai.pose,vi,vsl,0,0,dubai,dubai,0
vsl/dung_di5ch_ru73a_tay.pose,vi,vsl,0,0,dung dịch rửa tay,dung dịch rửa tay,0
vsl/du_li5ch.pose,vi,vsl,0,0,du lịch,du lịch,0
vsl/em_be1.pose,vi,vsl,0,0,em bé,em bé,0
vsl/em_da6u.pose,vi,vsl,0,0,em dâu,em dâu,0
vsl/em_ga1i.pose,vi,vsl,0,0,em gái,em gái,0
vsl/em_re63.pose,vi,vsl,0,0,em rể,em rể,0
vsl/em_trai.pose,vi,vsl,0,0,em trai,em trai,0
vsl/enzyme.pose,vi,vsl,0,0,enzyme,enzyme,0
vsl/eo.pose,vi,vsl,0,0,eo,eo,0
vsl/ga2.pose,vi,vsl,0,0,gà,gà,0
vsl/ga5c_y_te61.pose,vi,vsl,0,0,gạc y tế,gạc y tế,0
vsl/ga5o_ne61p.pose,vi,vsl,0,0,gạo nếp,gạo nếp,0
vsl/ga61p_ba.pose,vi,vsl,0,0,gấp ba,gấp ba,0
vsl/ga6n.pose,vi,vsl,0,0,gân,gân,0
vsl/gan.pose,vi,vsl,0,0,gan,gan,0
vsl/gan_nhie64m_mo74.pose,vi,vsl,0,0,gan nhiễm mỡ,gan nhiễm mỡ,0
vsl/ghe3.pose,vi,vsl,0,0,ghẻ,ghẻ,0
vsl/ghen_ti5.pose,vi,vsl,0,0,ghen tị,ghen tị,0
vsl/ghi_nho71.pose,vi,vsl,0,0,ghi nhớ,ghi nhớ,0
vsl/gia1_(la2m_tu72_d9a65u_xanh).pose,vi,vsl,0,0,giá (làm từ đậu xanh),giá (làm từ đậu xanh),0
vsl/gia2n_nho.pose,vi,vsl,0,0,giàn nho,giàn nho,0
vsl/gia2u_(ngu7o72i).pose,vi,vsl,0,0,giàu (người),giàu (người),0
vsl/gia2u_(nha2).pose,vi,vsl,0,0,giàu (nhà),giàu (nhà),0
vsl/gia2u_co1.pose,vi,vsl,0,0,giàu có,giàu có,0
vsl/gia2_ye61u.pose,vi,vsl,0,0,già yếu,già yếu,0
vsl/gia3i_ba2y.pose,vi,vsl,0,0,giải bày,giải bày,0
vsl/gia3i_tri1.pose,vi,vsl,0,0,giải trí,giải trí,0
vsl/gia3m_ham_muo61n.pose,vi,vsl,0,0,giảm ham muốn,giảm ham muốn,0
vsl/gia4n_ca1ch_xa4_ho65i.pose,vi,vsl,0,0,giãn cách xã hội,giãn cách xã hội,0
vsl/gia61c_ngu3.pose,vi,vsl,0,0,giấc ngủ,giấc ngủ,0
vsl/gia61y_nha1p.pose,vi,vsl,0,0,giấy nháp,giấy nháp,0
vsl/gia61y_to72.pose,vi,vsl,0,0,giấy tờ,giấy tờ,0
vsl/gia64m.pose,vi,vsl,0,0,giẫm,giẫm,0
vsl/gia65n_do64i.pose,vi,vsl,0,0,giận dỗi,giận dỗi,0
vsl/gia65n_du74.pose,vi,vsl,0,0,giận dữ,giận dữ,0
vsl/gia65t_mi2nh.pose,vi,vsl,0,0,giật mình,giật mình,0
vsl/giai_d9oa5n.pose,vi,vsl,0,0,giai đoạn,giai đoạn,0
vsl/giao_ho75p.pose,vi,vsl,0,0,giao hợp,giao hợp,0
vsl/giao_hoa1n.pose,vi,vsl,0,0,giao hoán,giao hoán,0
vsl/giao_tho6ng.pose,vi,vsl,0,0,giao thông,giao thông,0
vsl/giao_tie61p.pose,vi,vsl,0,0,giao tiếp,giao tiếp,0
vsl/gia_d9i2nh.pose,vi,vsl,0,0,gia đình,gia đình,0
vsl/gie61ng_nu7o71c.pose,vi,vsl,0,0,giếng nước,giếng nước,0
vsl/gie61t.pose,vi,vsl,0,0,giết,giết,0
vsl/gieo_xu1c_xa81c.pose,vi,vsl,0,0,gieo xúc xắc,gieo xúc xắc,0
vsl/gio1.pose,vi,vsl,0,0,gió,gió,0
vsl/gio1_bie63n.pose,vi,vsl,0,0,gió biển,gió biển,0
vsl/gio1_la2o.pose,vi,vsl,0,0,gió lào,gió lào,0
vsl/gio1_nam.pose,vi,vsl,0,0,gió nam,gió nam,0
vsl/gio1_no62m.pose,vi,vsl,0,0,gió nồm,gió nồm,0
vsl/gio2_cha3.pose,vi,vsl,0,0,giò chả,giò chả,0
vsl/gio2_lu5a.pose,vi,vsl,0,0,giò lụa,giò lụa,0
vsl/gio3.pose,vi,vsl,0,0,giỏ,giỏ,0
vsl/gio5ng_ca.pose,vi,vsl,0,0,giọng ca,giọng ca,0
vsl/gio5ng_no1i.pose,vi,vsl,0,0,giọng nói,giọng nói,0
vsl/gio61ng_nhau.pose,vi,vsl,0,0,giống nhau,giống nhau,0
vsl/gio64.pose,vi,vsl,0,0,giỗ,giỗ,0
vsl/gio6ng_ba4o.pose,vi,vsl,0,0,giông bão,giông bão,0
vsl/gio71i_ha5n.pose,vi,vsl,0,0,giới hạn,giới hạn,0
vsl/gio72.pose,vi,vsl,0,0,giờ,giờ,0
vsl/gio72_kho73i_ha2nh.pose,vi,vsl,0,0,giờ khởi hành,giờ khởi hành,0
vsl/gio7_tay.pose,vi,vsl,0,0,giơ tay,giơ tay,0
vsl/giu1p_d9o74.pose,vi,vsl,0,0,giúp đỡ,giúp đỡ,0
vsl/giun_d9a61t.pose,vi,vsl,0,0,giun đất,giun đất,0
vsl/giun_d9u4a.pose,vi,vsl,0,0,giun đũa,giun đũa,0
vsl/giun_kim.pose,vi,vsl,0,0,giun kim,giun kim,0
vsl/giun_mo1c.pose,vi,vsl,0,0,giun móc,giun móc,0
vsl/giun_sa1n.pose,vi,vsl,0,0,giun sán,giun sán,0
vsl/go1c_be61p.pose,vi,vsl,0,0,góc bếp,góc bếp,0
vsl/go1c_ho5c_ta65p.pose,vi,vsl,0,0,góc học tập,góc học tập,0
vsl/go1p_tie62n.pose,vi,vsl,0,0,góp tiền,góp tiền,0
vsl/go5i.pose,vi,vsl,0,0,gọi,gọi,0
vsl/go5t_bu1t_chi2.pose,vi,vsl,0,0,gọt bút chì,gọt bút chì,0
vsl/go62m.pose,vi,vsl,0,0,gồm,gồm,0
vsl/go75i_y1.pose,vi,vsl,0,0,gợi ý,gợi ý,0
vsl/gu2.pose,vi,vsl,0,0,gù,gù,0
vsl/gu72ng.pose,vi,vsl,0,0,gừng,gừng,0
vsl/gu73i_qua2.pose,vi,vsl,0,0,gửi quà,gửi quà,0
vsl/gu7o7ng_ma85t.pose,vi,vsl,0,0,gương mặt,gương mặt,0
vsl/ha1t_ru.pose,vi,vsl,0,0,hát ru,hát ru,0
vsl/ha2m_ra8ng.pose,vi,vsl,0,0,hàm răng,hàm răng,0
vsl/ha2ng_nga2y.pose,vi,vsl,0,0,hàng ngày,hàng ngày,0
vsl/ha2nh_kinh.pose,vi,vsl,0,0,hành kinh,hành kinh,0
vsl/ha2nh_tinh.pose,vi,vsl,0,0,hành tinh,hành tinh,0
vsl/ha3i_du7o7ng.pose,vi,vsl,0,0,hải dương,hải dương,0
vsl/ha4ng_xe_ma1y.pose,vi,vsl,0,0,hãng xe máy,hãng xe máy,0
vsl/ha5n_ha1n.pose,vi,vsl,0,0,hạn hán,hạn hán,0
vsl/ha5t_tie6u.pose,vi,vsl,0,0,hạt tiêu,hạt tiêu,0
vsl/ha5_huye61t_a1p.pose,vi,vsl,0,0,hạ huyết áp,hạ huyết áp,0
vsl/ha5_long.pose,vi,vsl,0,0,hạ long,hạ long,0
vsl/ha5_mo74_ma1u.pose,vi,vsl,0,0,hạ mỡ máu,hạ mỡ máu,0
vsl/ha5_tha6n_nhie65t.pose,vi,vsl,0,0,hạ thân nhiệt,hạ thân nhiệt,0
vsl/ha61p_da64n.pose,vi,vsl,0,0,hấp dẫn,hấp dẫn,0
vsl/ha65u_qua3.pose,vi,vsl,0,0,hậu quả,hậu quả,0
vsl/ha81t_ho7i.pose,vi,vsl,0,0,hắt hơi,hắt hơi,0
vsl/he5n.pose,vi,vsl,0,0,hẹn,hẹn,0
vsl/he61t_sa5ch.pose,vi,vsl,0,0,hết sạch,hết sạch,0
vsl/he65_tha62n_kinh.pose,vi,vsl,0,0,hệ thần kinh,hệ thần kinh,0
vsl/heo.pose,vi,vsl,0,0,heo,heo,0
vsl/hi2nh_ca62u.pose,vi,vsl,0,0,hình cầu,hình cầu,0
vsl/hi2nh_da1ng.pose,vi,vsl,0,0,hình dáng,hình dáng,0
vsl/hi2nh_ve4.pose,vi,vsl,0,0,hình vẽ,hình vẽ,0
vsl/hi2nh_vuo6ng.pose,vi,vsl,0,0,hình vuông,hình vuông,0
vsl/hie61p_da6m.pose,vi,vsl,0,0,hiếp dâm,hiếp dâm,0
vsl/hie62n.pose,vi,vsl,0,0,hiền,hiền,0
vsl/hie63u_bie61t.pose,vi,vsl,0,0,hiểu biết,hiểu biết,0
vsl/hie65u_qua3.pose,vi,vsl,0,0,hiệu quả,hiệu quả,0
vsl/hie65u_thuo61c.pose,vi,vsl,0,0,hiệu thuốc,hiệu thuốc,0
vsl/hi_sinh.pose,vi,vsl,0,0,hi sinh,hi sinh,0
vsl/ho.pose,vi,vsl,0,0,ho,ho,0
vsl/ho1i.pose,vi,vsl,0,0,hói,hói,0
vsl/ho1i_d9a62u.pose,vi,vsl,0,0,hói đầu,hói đầu,0
vsl/ho1t.pose,vi,vsl,0,0,hót,hót,0
vsl/ho2a_bi2nh.pose,vi,vsl,0,0,hòa bình,hòa bình,0
vsl/ho2a_nha65p.pose,vi,vsl,0,0,hòa nhập,hòa nhập,0
vsl/ho2n_d9a1.pose,vi,vsl,0,0,hòn đá,hòn đá,0
vsl/ho3i_tha8m.pose,vi,vsl,0,0,hỏi thăm,hỏi thăm,0
vsl/ho5c_bo63ng.pose,vi,vsl,0,0,học bổng,học bổng,0
vsl/ho5c_gio3i.pose,vi,vsl,0,0,học giỏi,học giỏi,0
vsl/ho5c_ho3i.pose,vi,vsl,0,0,học hỏi,học hỏi,0
vsl/ho5c_toa1n.pose,vi,vsl,0,0,học toán,học toán,0
vsl/ho5c_trung_bi2nh.pose,vi,vsl,0,0,học trung bình,học trung bình,0
vsl/ho5ng.pose,vi,vsl,0,0,họng,họng,0
vsl/ho5p.pose,vi,vsl,0,0,họp,họp,0
vsl/ho5p_nho1m.pose,vi,vsl,0,0,họp nhóm,họp nhóm,0
vsl/ho5_(2_ngu7o72i)_(d9a5i_tu72).pose,vi,vsl,0,0,họ ( người) (đại từ),họ ( người) (đại từ),0
vsl/ho5_(d9a5i_tu72).pose,vi,vsl,0,0,họ (đại từ),họ (đại từ),0
vsl/ho5_ha2ng.pose,vi,vsl,0,0,họ hàng,họ hàng,0
vsl/ho5_ngoa5i.pose,vi,vsl,0,0,họ ngoại,họ ngoại,0
vsl/ho61i_ha65n.pose,vi,vsl,0,0,hối hận,hối hận,0
vsl/ho61t_hoa3ng.pose,vi,vsl,0,0,hốt hoảng,hốt hoảng,0
vsl/ho62i_su71c.pose,vi,vsl,0,0,hồi sức,hồi sức,0
vsl/ho62ng_ca62u.pose,vi,vsl,0,0,hồng cầu,hồng cầu,0
vsl/ho62_da1n.pose,vi,vsl,0,0,hồ dán,hồ dán,0
vsl/ho62_nu7o71c.pose,vi,vsl,0,0,hồ nước,hồ nước,0
vsl/ho63.pose,vi,vsl,0,0,hổ,hổ,0
vsl/ho64n_la1o.pose,vi,vsl,0,0,hỗn láo,hỗn láo,0
vsl/ho65i_he2.pose,vi,vsl,0,0,hội hè,hội hè,0
vsl/ho65i_nghi5.pose,vi,vsl,0,0,hội nghị,hội nghị,0
vsl/ho65i_tha3o.pose,vi,vsl,0,0,hội thảo,hội thảo,0
vsl/ho65p.pose,vi,vsl,0,0,hộp,hộp,0
vsl/ho65p_su74a.pose,vi,vsl,0,0,hộp sữa,hộp sữa,0
vsl/ho6i_na1ch.pose,vi,vsl,0,0,hôi nách,hôi nách,0
vsl/ho6m_nay.pose,vi,vsl,0,0,hôm nay,hôm nay,0
vsl/ho6m_qua.pose,vi,vsl,0,0,hôm qua,hôm qua,0
vsl/ho6ng.pose,vi,vsl,0,0,hông,hông,0
vsl/ho6_ha61p.pose,vi,vsl,0,0,hô hấp,hô hấp,0
vsl/ho75p_d9o62ng.pose,vi,vsl,0,0,hợp đồng,hợp đồng,0
vsl/ho75p_li1.pose,vi,vsl,0,0,hợp lí,hợp lí,0
vsl/ho75p_ta1c.pose,vi,vsl,0,0,hợp tác,hợp tác,0
vsl/hoa2_nha65p.pose,vi,vsl,0,0,hoà nhập,hoà nhập,0
vsl/hoa3ng_so75.pose,vi,vsl,0,0,hoảng sợ,hoảng sợ,0
vsl/hoa5t_hi2nh.pose,vi,vsl,0,0,hoạt hình,hoạt hình,0
vsl/hoang_mang.pose,vi,vsl,0,0,hoang mang,hoang mang,0
vsl/hoang_tu7o73ng.pose,vi,vsl,0,0,hoang tưởng,hoang tưởng,0
vsl/hoan_ho6.pose,vi,vsl,0,0,hoan hô,hoan hô,0
vsl/hoa_cu1c.pose,vi,vsl,0,0,hoa cúc,hoa cúc,0
vsl/hoa_lie64u.pose,vi,vsl,0,0,hoa liễu,hoa liễu,0
vsl/hoa_phu7o75ng_ti1m.pose,vi,vsl,0,0,hoa phượng tím,hoa phượng tím,0
vsl/hoa_sen.pose,vi,vsl,0,0,hoa sen,hoa sen,0
vsl/hu1t_nu7o71c.pose,vi,vsl,0,0,hút nước,hút nước,0
vsl/hu1_vi1a.pose,vi,vsl,0,0,hú vía,hú vía,0
vsl/hu2ng_vi4.pose,vi,vsl,0,0,hùng vĩ,hùng vĩ,0
vsl/hu5t_ho7i.pose,vi,vsl,0,0,hụt hơi,hụt hơi,0
vsl/hu71a.pose,vi,vsl,0,0,hứa,hứa,0
vsl/hu71ng_thu1.pose,vi,vsl,0,0,hứng thú,hứng thú,0
vsl/hu74u_nghi5.pose,vi,vsl,0,0,hữu nghị,hữu nghị,0
vsl/hua6n_chu7o7ng.pose,vi,vsl,0,0,huân chương,huân chương,0
vsl/hue61.pose,vi,vsl,0,0,huế,huế,0
vsl/hung_thu3.pose,vi,vsl,0,0,hung thủ,hung thủ,0
vsl/huye61t_a1p.pose,vi,vsl,0,0,huyết áp,huyết áp,0
vsl/i1t_ho7n.pose,vi,vsl,0,0,ít hơn,ít hơn,0
vsl/i1t_nha61t.pose,vi,vsl,0,0,ít nhất,ít nhất,0
vsl/internet.pose,vi,vsl,0,0,internet,internet,0
vsl/in_(a61n).pose,vi,vsl,0,0,in (ấn),in (ấn),0
vsl/ke1m.pose,vi,vsl,0,0,kém,kém,0
vsl/ke2n.pose,vi,vsl,0,0,kèn,kèn,0
vsl/ke3_ca81p.pose,vi,vsl,0,0,kẻ cắp,kẻ cắp,0
vsl/ke3_thu2.pose,vi,vsl,0,0,kẻ thù,kẻ thù,0
vsl/ke5o.pose,vi,vsl,0,0,kẹo,kẹo,0
vsl/ke5o_socola.pose,vi,vsl,0,0,kẹo socola,kẹo socola,0
vsl/ke61t_ho6n.pose,vi,vsl,0,0,kết hôn,kết hôn,0
vsl/ke61t_ho75p.pose,vi,vsl,0,0,kết hợp,kết hợp,0
vsl/ke61t_qua3.pose,vi,vsl,0,0,kết quả,kết quả,0
vsl/ke61_toa1n.pose,vi,vsl,0,0,kế toán,kế toán,0
vsl/ke63_chuye65n.pose,vi,vsl,0,0,kể chuyện,kể chuyện,0
vsl/ke6u.pose,vi,vsl,0,0,kêu,kêu,0
vsl/ke6u_go5i.pose,vi,vsl,0,0,kêu gọi,kêu gọi,0
vsl/kem.pose,vi,vsl,0,0,kem,kem,0
vsl/kha1c.pose,vi,vsl,0,0,khác,khác,0
vsl/kha1ch_mo72i.pose,vi,vsl,0,0,khách mời,khách mời,0
vsl/kha1m.pose,vi,vsl,0,0,khám,khám,0
vsl/kha1m_be65nh.pose,vi,vsl,0,0,khám bệnh,khám bệnh,0
vsl/kha1ng_cu75.pose,vi,vsl,0,0,kháng cự,kháng cự,0
vsl/kha1ng_sinh.pose,vi,vsl,0,0,kháng sinh,kháng sinh,0
vsl/kha1ng_the63.pose,vi,vsl,0,0,kháng thể,kháng thể,0
vsl/kha1t_vo5ng.pose,vi,vsl,0,0,khát vọng,khát vọng,0
vsl/kha1u_khi3nh.pose,vi,vsl,0,0,kháu khỉnh,kháu khỉnh,0
vsl/kha3_na8ng.pose,vi,vsl,0,0,khả năng,khả năng,0
vsl/kha63u_hie65u.pose,vi,vsl,0,0,khẩu hiệu,khẩu hiệu,0
vsl/kha63u_trang.pose,vi,vsl,0,0,khẩu trang,khẩu trang,0
vsl/kha81c_phu5c.pose,vi,vsl,0,0,khắc phục,khắc phục,0
vsl/kha83ng_khiu.pose,vi,vsl,0,0,khẳng khiu,khẳng khiu,0
vsl/kha8n_ma85t.pose,vi,vsl,0,0,khăn mặt,khăn mặt,0
vsl/kha8n_qua2ng.pose,vi,vsl,0,0,khăn quàng,khăn quàng,0
vsl/khai_ba1o.pose,vi,vsl,0,0,khai báo,khai báo,0
vsl/khe61.pose,vi,vsl,0,0,khế,khế,0
vsl/khi1_ca62u.pose,vi,vsl,0,0,khí cầu,khí cầu,0
vsl/khie6m_to61n.pose,vi,vsl,0,0,khiêm tốn,khiêm tốn,0
vsl/khie6ng.pose,vi,vsl,0,0,khiêng,khiêng,0
vsl/kho1c.pose,vi,vsl,0,0,khóc,khóc,0
vsl/kho1m_du71a.pose,vi,vsl,0,0,khóm dứa,khóm dứa,0
vsl/kho1_kha8n.pose,vi,vsl,0,0,khó khăn,khó khăn,0
vsl/kho1_tho73.pose,vi,vsl,0,0,khó thở,khó thở,0
vsl/kho1_ti1nh.pose,vi,vsl,0,0,khó tính,khó tính,0
vsl/kho3i_be65nh.pose,vi,vsl,0,0,khỏi bệnh,khỏi bệnh,0
vsl/kho61.pose,vi,vsl,0,0,khố,khố,0
vsl/kho63.pose,vi,vsl,0,0,khổ,khổ,0
vsl/kho63ng_lo62.pose,vi,vsl,0,0,khổng lồ,khổng lồ,0
vsl/kho63_co6ng.pose,vi,vsl,0,0,khổ công,khổ công,0
vsl/kho6ng_bie61t.pose,vi,vsl,0,0,không biết,không biết,0
vsl/kho6ng_cho.pose,vi,vsl,0,0,không cho,không cho,0
vsl/kho6ng_gian.pose,vi,vsl,0,0,không gian,không gian,0
vsl/kho6ng_hie63u.pose,vi,vsl,0,0,không hiểu,không hiểu,0
vsl/kho6ng_khi1.pose,vi,vsl,0,0,không khí,không khí,0
vsl/kho6ng_muo61n.pose,vi,vsl,0,0,không muốn,không muốn,0
vsl/kho6ng_ne6n.pose,vi,vsl,0,0,không nên,không nên,0
vsl/kho6ng_nghe_lo72i.pose,vi,vsl,0,0,không nghe lời,không nghe lời,0
vsl/kho6ng_ngon.pose,vi,vsl,0,0,không ngon,không ngon,0
vsl/kho6ng_quen.pose,vi,vsl,0,0,không quen,không quen,0
vsl/kho71p.pose,vi,vsl,0,0,khớp,khớp,0
vsl/kho71p_ba1n_d9o65ng.pose,vi,vsl,0,0,khớp bán động,khớp bán động,0
vsl/kho71p_ba61t_d9o65ng.pose,vi,vsl,0,0,khớp bất động,khớp bất động,0
vsl/kho71p_d9o65ng.pose,vi,vsl,0,0,khớp động,khớp động,0
vsl/kho71p_xu7o7ng.pose,vi,vsl,0,0,khớp xương,khớp xương,0
vsl/kho72_da5i.pose,vi,vsl,0,0,khờ dại,khờ dại,0
vsl/kho73i_ha2nh.pose,vi,vsl,0,0,khởi hành,khởi hành,0
vsl/khoa1c_vai.pose,vi,vsl,0,0,khoác vai,khoác vai,0
vsl/khoa1i_ca3m.pose,vi,vsl,0,0,khoái cảm,khoái cảm,0
vsl/khoa1ng_cha61t.pose,vi,vsl,0,0,khoáng chất,khoáng chất,0
vsl/khoa3ng_ca1ch.pose,vi,vsl,0,0,khoảng cách,khoảng cách,0
vsl/khoai_lang.pose,vi,vsl,0,0,khoai lang,khoai lang,0
vsl/khoai_mo6n.pose,vi,vsl,0,0,khoai môn,khoai môn,0
vsl/khoan.pose,vi,vsl,0,0,khoan,khoan,0
vsl/khoang_ta2u.pose,vi,vsl,0,0,khoang tàu,khoang tàu,0
vsl/khoan_(ca1i_khoan).pose,vi,vsl,0,0,khoan (cái khoan),khoan (cái khoan),0
vsl/khoe.pose,vi,vsl,0,0,khoe,khoe,0
vsl/khoe3_ma5nh.pose,vi,vsl,0,0,khoẻ mạnh,khoẻ mạnh,0
vsl/khung_cu73a_so61.pose,vi,vsl,0,0,khung cửa số,khung cửa số,0
vsl/khuo6n_hi2nh.pose,vi,vsl,0,0,khuôn hình,khuôn hình,0
vsl/khuy3u_tay.pose,vi,vsl,0,0,khuỷu tay,khuỷu tay,0
vsl/khuye61n_khi1ch.pose,vi,vsl,0,0,khuyến khích,khuyến khích,0
vsl/khuye6n.pose,vi,vsl,0,0,khuyên,khuyên,0
vsl/khuye6n_tai.pose,vi,vsl,0,0,khuyên tai,khuyên tai,0
vsl/khu_ca1ch_ly.pose,vi,vsl,0,0,khu cách ly,khu cách ly,0
vsl/khu_vu75c_ca1ch_ly.pose,vi,vsl,0,0,khu vực cách ly,khu vực cách ly,0
vsl/ki1ch_thi1ch.pose,vi,vsl,0,0,kích thích,kích thích,0
vsl/ki1nh.pose,vi,vsl,0,0,kính,kính,0
vsl/ki1nh_lu1p.pose,vi,vsl,0,0,kính lúp,kính lúp,0
vsl/ki1_hie65u.pose,vi,vsl,0,0,kí hiệu,kí hiệu,0
vsl/ki1_te6n.pose,vi,vsl,0,0,kí tên,kí tên,0
vsl/ki2_die65u.pose,vi,vsl,0,0,kì diệu,kì diệu,0
vsl/ki2_la5.pose,vi,vsl,0,0,kì lạ,kì lạ,0
vsl/ki3_nie65m.pose,vi,vsl,0,0,kỉ niệm,kỉ niệm,0
vsl/ki5p_tho72i.pose,vi,vsl,0,0,kịp thời,kịp thời,0
vsl/kie61m_(ca1i_kie61m).pose,vi,vsl,0,0,kiếm (cái kiếm),kiếm (cái kiếm),0
vsl/kie61n.pose,vi,vsl,0,0,kiến,kiến,0
vsl/kie61n_thu71c.pose,vi,vsl,0,0,kiến thức,kiến thức,0
vsl/kie61n_tru1c.pose,vi,vsl,0,0,kiến trúc,kiến trúc,0
vsl/kie63m_tra.pose,vi,vsl,0,0,kiểm tra,kiểm tra,0
vsl/kie65t_su71c.pose,vi,vsl,0,0,kiệt sức,kiệt sức,0
vsl/kie6n_quye61t.pose,vi,vsl,0,0,kiên quyết,kiên quyết,0
vsl/kie6n_tri2_(gio61ng#_kie6n_nha64n).pose,vi,vsl,0,0,kiên trì (giống# kiên nhẫn),kiên trì (giống# kiên nhẫn),0
vsl/kim_cu1c.pose,vi,vsl,0,0,kim cúc,kim cúc,0
vsl/kinh_doanh.pose,vi,vsl,0,0,kinh doanh,kinh doanh,0
vsl/kinh_nghie65m.pose,vi,vsl,0,0,kinh nghiệm,kinh nghiệm,0
vsl/ky3_nie65m.pose,vi,vsl,0,0,kỷ niệm,kỷ niệm,0
